HEAD	0050569A00831ED38FF80463DB76834A	0100004441	INTF0 28.10.2013 12:00	921,95	JPY	INTF0	APPROVED	28.10.2013 12:00:24	INTF0	28.10.2013 12:10:00	OMGR11	28.10.2013 12:10:00	GMT,,,,,,
HEAD	0050569A00831ED394A266A73E5DC34A	0100004614	TESTUSER 19.11.2013 13:07	302,12	KRW	TESTUSER	AWAITING APPROVAL	19.11.2013 13:07:52	TESTUSER	19.11.2013 13:51:48	TESTUSER		GMT,,,,,,
ITEM	0050569A00831ED394A2A2B341D4A34A	0050569A00831ED394A266A73E5DC34A	0000000002		0000000000	OFFICE INC - Freetext product - Office s	1710	1710_PG_01	IT	DEMO1		44120000				01	IKEA_LOCAL_TESTVIEW	44120000		21.11.2013	1,000	0,01	1	EA	0,01	0,00	0,00				EX1			AWAITING APPROVAL			TESTUSER	0000011521	0000011521			,,
ITEM	0050569A00831ED394A2A2B341D1C34A	0050569A00831ED394A266A73E5DC34A	0000000001		0000000000	Princess cake - 10, 15 or 20 servings	1710	1710_PG_01	IT	DEMO12		50182001				01	IKEA_LOCAL_TESTVIEW	50182001		20.11.2013	1,000	25,00	1	EA	25,00	0,00	0,00				CAKE1			AWAITING APPROVAL			TESTUSER	0000011521	0000011521			,
ACC	0050569A00831ED394A2A2B341D3E34A	0050569A00831ED394A2A2B341D1C34A	0001	EL8	100.00	0000004011	CC0016		RET16STO020				,,,,,,,
ACC	0050569A00831ED394A2A2B341D6434A	0050569A00831ED394A2A2B341D4A34A	0001	EL8	100.00	0000006111	CC0016		RET16STO020				,,,,,,,
APP	0050569A00831ED394A266A73E5DC34A	001	Financial Approval	ACTIVE	OPEN	OMGR26	19.11.2013 13:51:50		CET,,,,,,,
HEAD	0050569A00831ED394BD125560CEA34A	0100004629	INTF1 20.11.2013 14:35	18.361,60	KRW	INTF1	APPROVED	20.11.2013 14:35:11	INTF1	19.12.2013 15:00:18	CCEC	19.12.2013 15:00:18	GMT,,,,,,
ITEM	0050569A00831ED394BD142E6C28634A	0050569A00831ED394BD125560CEA34A	0000000001	2000010897	0000000001	Document feeder - R-SPF - For Small Depa	1720	1720_PG	IT	DEMO4		44101705				01	IKEA_LOCAL_TESTVIEW	44101705		04.12.2013	10,000	152,00	1	EA	152,00	0,00	0,00		X		PP1166-O			APPROVED			INTF1	0000011525	0000011547			,,
ACC	0050569A00831ED394BD142E6C2A834A	0050569A00831ED394BD142E6C28634A	0001	EL8	100.00	0000004011	CC6330		RET22CSC024				,,,,,,,
APP	0050569A00831ED394BD125560CEA34A	001	Financial Approval	ACTIVE	OPEN		20.11.2013 14:38:26		CET,,,,,,,
HEAD	0050569A00831ED394E8A391D408434A	0100004636	INTF2 22.11.2013 08:10	38.474,80	KRW	INTF2	APPROVED	22.11.2013 08:10:08	INTF2	19.12.2013 14:42:10	IBXJY	19.12.2013 14:42:10	GMT,,,,,,
ITEM	0050569A00831ED394E8AA78CE61234A	0050569A00831ED394E8A391D408434A	0000000001	2000010896	0000000001	Document feeder - R-SPF - For Small Depa	1720	1720_PG	IT	DEMO4		44101705				01	IKEA_LOCAL_TESTVIEW	44101705		06.12.2013	10,000	152,00	1	EA	152,00	0,00	0,00		X		PP1166-O			APPROVED			INTF2	0000011546	0000059732			,,
ITEM	0050569A00831ED394E8AA78CE64034A	0050569A00831ED394E8A391D408434A	0000000002	2000010895	0000000001	Network box - For Small Department Copie	1720	1720_PG	IT	DEMO4		43222609				01	IKEA_LOCAL_TESTVIEW	43222609		06.12.2013	5,000	205,00	1	EA	205,00	0,00	0,00		X		PP1177-O			APPROVED			INTF2	0000011546	0000011547			,,
ITEM	0050569A00831ED394E8AA78CE68C34A	0050569A00831ED394E8A391D408434A	0000000004	2000010894	0000000001	Safety shoe - Stalex 888 - sizes 35-45	1720	1720_PG	IT	DEMO2		46181605				01	IKEA_LOCAL_TESTVIEW	46181605		29.11.2013	10,000	64,00	1	PAA	64,00	0,00	0,00		X		CC2222			APPROVED			INTF2	0000011546	0000011547			,,
ACC	0050569A00831ED394E8AA78CE6A634A	0050569A00831ED394E8AA78CE68C34A	0001	EL8	100.00	0000001181	CC3000		RET22CSC024				,,,,,,,
ACC	0050569A00831ED394E8AA78CE65A34A	0050569A00831ED394E8AA78CE64034A	0001	EL8	100.00	0000001181	CC3000		RET22CSC024				,,,,,,,
ACC	0050569A00831ED394E8AA78CE63434A	0050569A00831ED394E8AA78CE61234A	0001	EL8	100.00	0000001181	CC3100		RET22SO012				,,,,,,,
APP	0050569A00831ED394E8A391D408434A	003	Financial Approval	ABORTED	OPEN		22.11.2013 08:19:34		CET,,,,,,,
APP	0050569A00831ED394E8A391D408434A	002	Financial Approval	COMPLETED	APPROVED	CCEC	22.11.2013 08:17:42	22.11.2013 08:19:32	CET,,,,,,,
APP	0050569A00831ED394E8A391D408434A	001	Financial Approval	COMPLETED	APPROVED	CCEC	22.11.2013 08:14:59	22.11.2013 08:17:40	CET,,,,,,,
APP	0050569A00831ED394E8A391D408434A	004	Financial Approval	ABORTED	OPEN		22.11.2013 08:19:34		CET,,,,,,,
HEAD	0050569A00831ED395B43E4AACEA034A	0100004651	LUSER20 25.11.2013 08:19	15.462.400,00	KRW	LUSER20	AWAITING APPROVAL	25.11.2013 08:19:42	LUSER20	25.11.2013 08:19:42	LUSER20		GMT,,,,,,
ITEM	0050569A00831ED395B4525287AE434A	0050569A00831ED395B43E4AACEA034A	0000000001		0000000000	Safety shoe - Stalex 888 - sizes 35-45	1710	1710_PG_01	IT	DEMO2		46181605				01	IKEA_LOCAL_TESTVIEW	46181605		02.12.2013	20.000,000	64,00	1	PAA	64,00	0,00	0,00				CC2222			AWAITING APPROVAL			LUSER20	0000011539	0000011543			,,
ACC	0050569A00831ED395B4525287B0634A	0050569A00831ED395B4525287AE434A	0001	EL8	100.00	0000007384	CC0002		RET16STO021				,,,,,,,
APP	0050569A00831ED395B43E4AACEA034A	003	Financial Approval	ACTIVE	OPEN	LADM1	25.11.2013 08:28:49		CET,,,,,,,
APP	0050569A00831ED395B43E4AACEA034A	002	Financial Approval	COMPLETED	APPROVED	OMGR42	25.11.2013 08:25:12	25.11.2013 08:28:47	CET,,,,,,,
APP	0050569A00831ED395B43E4AACEA034A	001	Financial Approval	COMPLETED	APPROVED	OMGR28	25.11.2013 08:24:44	25.11.2013 08:25:11	CET,,,,,,,
HEAD	0050569A00831ED395B630AAA919234A	0100004661	LUSER20 25.11.2013 10:11	302,00	KRW	LUSER20	AWAITING APPROVAL	25.11.2013 10:11:16	LUSER20	25.11.2013 10:11:16	LUSER20		GMT,,,,,,
ITEM	0050569A00831ED395B6330F2894034A	0050569A00831ED395B630AAA919234A	0000000001		0000000000	Princess cake - 10, 15 or 20 servings	1710	1710_PG_01	IT	DEMO12		50182001				01	IKEA_LOCAL_TESTVIEW	50182001		26.11.2013	1,000	25,00	1	EA	25,00	0,00	0,00				CAKE1			AWAITING APPROVAL			LUSER20	0000011539	0000011543			,
ACC	0050569A00831ED395B6330F2896234A	0050569A00831ED395B6330F2894034A	0001	EL8	100.00	0000004011	CC0002		RET16STO021				,,,,,,,
APP	0050569A00831ED395B630AAA919234A	001	Financial Approval	ACTIVE	OPEN	OMGR28	25.11.2013 10:11:55		CET,,,,,,,
HEAD	0050569A00831ED395B65AD7C44EC34A	0100004665	LUSER20 25.11.2013 10:20	483,32	KRW	LUSER20	APPROVED	25.11.2013 10:20:37	LUSER20	25.11.2013 10:29:10	OMGR28	25.11.2013 10:29:10	GMT,,,,,,
ITEM	0050569A00831ED395B66283D0BAC34A	0050569A00831ED395B65AD7C44EC34A	0000000001	2000010881	0000000001	Princess cake - 10, 15 or 20 servings	1710	1710_PG_01	IT	DEMO12		50182001				01	IKEA_LOCAL_TESTVIEW	50182001		26.11.2013	1,000	25,00	1	EA	25,00	0,00	0,00		X		CAKE1			APPROVED			LUSER20	0000011539	0000011543			,
ITEM	0050569A00831ED395B66283D0BDA34A	0050569A00831ED395B65AD7C44EC34A	0000000002	2000010880	0000000001	Steel Scissors - 8 inch Bent - Black Pla	1710	1710_PG_01	IT	DEMO1		44121618				01	IKEA_LOCAL_TESTVIEW	44121618		27.11.2013	10,000	1,50	1	EA	1,50	0,00	0,00		X		AA2222			APPROVED			LUSER20	0000011539	0000011543			,,
ITEM	0050569A00831ED395B66283D0C0034A	0050569A00831ED395B65AD7C44EC34A	0000000003	2000010882	0000000001	STAFF INC - Freetext product - Personnel	1710	1710_PG_01	IT	DEMO13		80111600				01	IKEA_LOCAL_TESTVIEW	80111600		26.11.2013	1,000	0,01	1	TAG	0,01	0,00	0,00		X		EX3			APPROVED			LUSER20	0000011539	0000011543			,,
ACC	0050569A00831ED395B66283D0BCE34A	0050569A00831ED395B66283D0BAC34A	0001	EL8	100.00	0000004011	CC0002		RET16STO021				,,,,,,,
ACC	0050569A00831ED395B66283D0BF434A	0050569A00831ED395B66283D0BDA34A	0001	EL8	100.00	0000006111	CC0002		RET16STO021				,,,,,,,
ACC	0050569A00831ED395B66283D0C1A34A	0050569A00831ED395B66283D0C0034A	0001	EL8	100.00	0000006811	CC0002		RET16STO021				,,,,,,,
APP	0050569A00831ED395B65AD7C44EC34A	001	Financial Approval	COMPLETED	APPROVED	OMGR28	25.11.2013 10:22:36	25.11.2013 10:29:02	CET,,,,,,,
HEAD	0050569A00831ED395B91234CCEF034A	0100004674	LUSER20 25.11.2013 12:56	7.733,62	KRW	LUSER20	APPROVED	25.11.2013 12:56:11	LUSER20	25.11.2013 13:01:56	OMGR28	25.11.2013 13:01:56	GMT,,,,,,
ITEM	0050569A00831ED395B918D9FB81034A	0050569A00831ED395B91234CCEF034A	0000000001	2000010884	0000000001	Toner - For Small Department Copier AR-M	1710	1710_PG_01	IT	DEMO4		44103103				01	IKEA_LOCAL_TESTVIEW	44103103		09.12.2013	20,000	0,01	1	EA	0,01	0,00	0,00		X		PP1144-M			APPROVED			LUSER20	0000011539	0000011543			,,
ITEM	0050569A00831ED395B918D9FB83E34A	0050569A00831ED395B91234CCEF034A	0000000002	2000010883	0000000001	Safety shoe - Stalex 888 - sizes 35-45	1710	1710_PG_01	IT	DEMO2		46181605				01	IKEA_LOCAL_TESTVIEW	46181605		02.12.2013	10,000	64,00	1	PAA	64,00	0,00	0,00		X		CC2222			APPROVED			LUSER20	0000011539	0000059747			,,
ACC	0050569A00831ED395B918D9FB85834A	0050569A00831ED395B918D9FB83E34A	0001	EL8	100.00	0000007384	CC0002		RET16STO021				,,,,,,,
ACC	0050569A00831ED395B918D9FB83234A	0050569A00831ED395B918D9FB81034A	0001	EL8	100.00	0000006111	CC0002		RET16STO021				,,,,,,,
APP	0050569A00831ED395B91234CCEF034A	001	Financial Approval	COMPLETED	APPROVED	OMGR28	25.11.2013 12:58:32	25.11.2013 13:01:52	CET,,,,,,,
HEAD	0050569A00831ED395BA8C037541034A	0100004679	LUSER25 25.11.2013 14:20	3.877,68	KRW	LUSER25	APPROVED	25.11.2013 14:20:41	LUSER25	25.11.2013 14:24:35	OMGR17	25.11.2013 14:24:35	GMT,,,,,,
ITEM	0050569A00831ED395BA8EE76C1BA34A	0050569A00831ED395BA8C037541034A	0000000002	2000010885	0000000001	Safety shoe - Stalex 888 - sizes 35-45	1710	1710_PG_01	IT	DEMO2		46181605				01	IKEA_LOCAL_TESTVIEW	46181605		02.12.2013	5,000	64,00	1	PAA	64,00	0,00	0,00		X		CC2222			APPROVED			LUSER25	0000011546	0000043990			,,
ITEM	0050569A00831ED395BA8EE76C18C34A	0050569A00831ED395BA8C037541034A	0000000001	2000010886	0000000001	Toner - For Small Department Copier AR-M	1710	1710_PG_01	IT	DEMO4		44103103				01	IKEA_LOCAL_TESTVIEW	44103103		09.12.2013	100,000	0,01	1	EA	0,01	0,00	0,00		X		PP1144-M			APPROVED			LUSER25	0000011546	0000059748			,,
ACC	0050569A00831ED395BA8EE76C1D434A	0050569A00831ED395BA8EE76C1BA34A	0001	EL8	100.00	0000007384	CC0007		RET16STO020				,,,,,,,
ACC	0050569A00831ED395BA8EE76C1AE34A	0050569A00831ED395BA8EE76C18C34A	0001	EL8	100.00	0000006111	CC0007		RET16STO020				,,,,,,,
APP	0050569A00831ED395BA8C037541034A	001	Financial Approval	COMPLETED	APPROVED	OMGR17	25.11.2013 14:22:15	25.11.2013 14:24:31	CET,,,,,,,
HEAD	0050569A00831ED395D0DB8A80D5634A	0100004683	208_Sami_P_LUSER72 26.11.2013 11:38	15.969,88	KRW	LUSER72	AWAITING APPROVAL	26.11.2013 11:38:27	LUSER72	26.11.2013 11:38:27	LUSER72		GMT,,,,,,
ITEM	0050569A00831ED395D0F9CEF53A434A	0050569A00831ED395D0DB8A80D5634A	0000000001		0000000000	Safety shoe - Stalex 888 - sizes 35-45	1710	1710_PG_01	IT	DEMO2		46181605				01	IKEA_LOCAL_TESTVIEW	46181605		03.12.2013	4,000	64,00	1	PAA	64,00	0,00	0,00				CC2222			AWAITING APPROVAL			LUSER72	0000011546	0000011521			,,
ITEM	0050569A00831ED395D0F9CEF53D234A	0050569A00831ED395D0DB8A80D5634A	0000000002		0000000000	Small Department Copier - AR-M207 - 20pp	1710	1710_PG_02	IT	DEMO4		43212105				01	IKEA_LOCAL_TESTVIEW	43212105		10.12.2013	1,000	1.066,00	1	EA	1.066,00	0,00	0,00				PP1122			AWAITING APPROVAL			LUSER72	0000011546	0000011521			,,
ITEM	0050569A00831ED395D0F9CEF53F834A	0050569A00831ED395D0DB8A80D5634A	0000000003		0000000000	Toner - For Small Department Copier AR-M	1710	1710_PG_01	IT	DEMO4		44103103				01	IKEA_LOCAL_TESTVIEW	44103103		10.12.2013	1,000	0,01	1	EA	0,01	0,00	0,00				PP1144-M			AWAITING APPROVAL			LUSER72	0000011546	0000011521			,,
ACC	0050569A00831ED395D0F9CEF541234A	0050569A00831ED395D0F9CEF53F834A	0001	EL8	100.00	0000006111	CC0001		RET16STO021				,,,,,,,
ACC	0050569A00831ED395D0F9CEF53EC34A	0050569A00831ED395D0F9CEF53D234A	0001	EL8	100.00	0000001623	CC0001		RET16STO021				,,,,,,,
ACC	0050569A00831ED395D0F9CEF53C634A	0050569A00831ED395D0F9CEF53A434A	0001	EL8	100.00	0000007384	CC0001		RET16STO021				,,,,,,,
APP	0050569A00831ED395D0DB8A80D5634A	001	Financial Approval	ACTIVE	OPEN	OMGR27	26.11.2013 11:48:45		CET,,,,,,,
HEAD	0050569A00831ED395D0DC25D107634A	0100004684	208kati	28.847,28	KRW	LUSER71	APPROVED	26.11.2013 11:38:28	LUSER71	26.11.2013 12:22:20	OMGR12	26.11.2013 12:22:20	GMT,,,,,,
ITEM	0050569A00831ED395D0FA0B7A2CA34A	0050569A00831ED395D0DC25D107634A	0000000001	2000010887	0000000001	Safety shoe - Stalex 888 - sizes 35-45	1710	1710_PG_01	IT	DEMO2		46181605				01	IKEA_LOCAL_TESTVIEW	46181605		03.12.2013	4,000	64,00	1	PAA	64,00	0,00	0,00		X		CC2222			APPROVED			LUSER71	0000011546	0000011547			,,
ITEM	0050569A00831ED395D0FA0B7A2F834A	0050569A00831ED395D0DC25D107634A	0000000002	2000010889	0000000001	Small Department Copier - AR-M207 - 20pp	1710	1710_PG_02	IT	DEMO4		43212105				01	IKEA_LOCAL_TESTVIEW	43212105		10.12.2013	2,000	1.066,00	1	EA	1.066,00	0,00	0,00		X		PP1122			APPROVED			LUSER71	0000011546	0000011547			,,
ITEM	0050569A00831ED395D0FA0B7A31E34A	0050569A00831ED395D0DC25D107634A	0000000003	2000010888	0000000001	Toner - For Small Department Copier AR-M	1710	1710_PG_01	IT	DEMO4		44103103				01	IKEA_LOCAL_TESTVIEW	44103103		10.12.2013	2,000	0,01	1	EA	0,01	0,00	0,00		X		PP1144-M			APPROVED			LUSER71	0000011546	0000011547			,,
ACC	0050569A00831ED395D0FA0B7A33834A	0050569A00831ED395D0FA0B7A31E34A	0001	EL8	100.00	0000006111	CC0002		RET16STO020				,,,,,,,
ACC	0050569A00831ED395D0FA0B7A31234A	0050569A00831ED395D0FA0B7A2F834A	0001	EL8	100.00	0000001623	CC0002		RET16STO020				,,,,,,,
ACC	0050569A00831ED395D0FA0B7A2EC34A	0050569A00831ED395D0FA0B7A2CA34A	0001	EL8	100.00	0000007384	CC0002		RET16STO020				,,,,,,,
APP	0050569A00831ED395D0DC25D107634A	001	Financial Approval	COMPLETED	APPROVED	OMGR12	26.11.2013 11:48:16	26.11.2013 12:22:16	CET,,,,,,,
HEAD	0050569A00831ED395D0DF861DF5034A	0100004685	LUSER70 26.11.2013	0,12	KRW	LUSER70	AWAITING APPROVAL	26.11.2013 11:39:11	LUSER70	26.11.2013 11:39:11	LUSER70		GMT,,,,,,
ITEM	0050569A00831ED395D13B72BF88C34A	0050569A00831ED395D0DF861DF5034A	0000000001		0000000000	CLEANING EXPERT INC- Freetext product -	1710	1710_PG_01	IT	DEMO7		76110000				01	IKEA_LOCAL_TESTVIEW	76110000		28.11.2013	1,000	0,01	1	TAG	0,01	0,00	0,00				DD1133			AWAITING APPROVAL			LUSER70	0000011546	0000011543			,,
ACC	0050569A00831ED395D13B72BF8AE34A	0050569A00831ED395D13B72BF88C34A	0001	EL8	100.00	0000005161	CC0016		RET16STO020				,,,,,,,
APP	0050569A00831ED395D0DF861DF5034A	001	Financial Approval	ACTIVE	OPEN	OMGR26	26.11.2013 12:01:10		CET,,,,,,,
HEAD	0050569A00831ED395D0DF861E00434A	0100004686	208LUSER73 26.11.2013 11:39	28.847,28	KRW	LUSER73	ACCEPT CHANGES	26.11.2013 11:39:18	LUSER73	31.01.2014 14:22:17	OMGR25		GMT,,,,,,
ITEM	0050569A00831ED395D0F44EA1CB634A	0050569A00831ED395D0DF861E00434A	0000000001		0000000000	Safety shoe - Stalex 888 - sizes 35-45	1710	1710_PG_01	IT	DEMO2		46181605				01	IKEA_LOCAL_TESTVIEW	46181605		05.02.2014	4,000	64,00	1	PAA	64,00	0,00	0,00				CC2222			REJECTED			LUSER73	0000011546	0000011541			,,
ITEM	0050569A00831ED395D0F44EA1CE434A	0050569A00831ED395D0DF861E00434A	0000000002		0000000000	Small Department Copier - AR-M207 - 20pp	1710	1710_PG_02	IT	DEMO4		43212105				01	IKEA_LOCAL_TESTVIEW	43212105		10.02.2014	2,000	1.066,00	1	EA	1.066,00	0,00	0,00				PP1122			APPROVED			LUSER73	0000011546	0000011541			,,
ITEM	0050569A00831ED395D0F44EA1D0A34A	0050569A00831ED395D0DF861E00434A	0000000003		0000000000	Toner - For Small Department Copier AR-M	1710	1710_PG_01	IT	DEMO4		44103103				01	IKEA_LOCAL_TESTVIEW	44103103		10.02.2014	2,000	0,01	1	EA	0,01	0,00	0,00				PP1144-M			APPROVED			LUSER73	0000011546	0000011541			,,
ACC	0050569A00831ED395D0F44EA1D2434A	0050569A00831ED395D0F44EA1D0A34A	0001	EL8	100.00	0000006111	CC8500		RET16STO020				,,,,,,,
ACC	0050569A00831ED395D0F44EA1CFE34A	0050569A00831ED395D0F44EA1CE434A	0001	EL8	100.00	0000001623	CC8500		RET16STO020				,,,,,,,
ACC	0050569A00831ED395D0F44EA1CD834A	0050569A00831ED395D0F44EA1CB634A	0001	EL8	100.00	0000007384	CC8500		RET16STO020				,,,,,,,
APP	0050569A00831ED395D0DF861E00434A	999	Requestor Approval	ACTIVE	ACCEPT CHANGES	LUSER73	31.01.2014 14:22:19		CET,,,,,,,
APP	0050569A00831ED395D0DF861E00434A	002	Financial Approval	ACTIVE	REJECTED/APPROVED/AP	OMGR25	26.11.2013 12:28:18	31.01.2014 14:22:18	CET,,,,,,,
APP	0050569A00831ED395D0DF861E00434A	999	Requestor Approval	COMPLETED	APPROVED	LUSER73	26.11.2013 12:26:20	26.11.2013 12:28:16	CET,,,,,,,
APP	0050569A00831ED395D0DF861E00434A	001	Financial Approval	ACTIVE	APPROVED/INQUIRED/IN	OMGR25	26.11.2013 11:47:55	26.11.2013 12:26:19	CET,,,,,,,
HEAD	0050569A00831ED395D0E4B5CE3BC34A	0100004687	LUSER74 26.11.2013 11:40	28.847,28	KRW	LUSER74	ACCEPT CHANGES	26.11.2013 11:40:22	LUSER74	26.11.2013 12:28:40	OMGR12		GMT,,,,,,
ITEM	0050569A00831ED395D1045E0078A34A	0050569A00831ED395D0E4B5CE3BC34A	0000000005		0000000000	Toner - For Small Department Copier AR-M	1710	1710_PG_01	IT	DEMO4		44103103				01	IKEA_LOCAL_TESTVIEW	44103103		10.12.2013	1,000	0,01	1	EA	0,01	0,00	0,00				PP1144-M			APPROVED			LUSER74	0000011537	0000011535			,,
ITEM	0050569A00831ED395D1045E0076434A	0050569A00831ED395D0E4B5CE3BC34A	0000000004		0000000000	Small Department Copier - AR-M207 - 20pp	1710	1710_PG_02	IT	DEMO4		43212105				01	IKEA_LOCAL_TESTVIEW	43212105		10.12.2013	1,000	1.066,00	1	EA	1.066,00	0,00	0,00				PP1122			APPROVED			LUSER74	0000011537	0000011535			,,
ITEM	0050569A00831ED395D1045E0073E34A	0050569A00831ED395D0E4B5CE3BC34A	0000000003		0000000000	Toner - For Small Department Copier AR-M	1710	1710_PG_01	IT	DEMO4		44103103				01	IKEA_LOCAL_TESTVIEW	44103103		10.12.2013	1,000	0,01	1	EA	0,01	0,00	0,00				PP1144-M			APPROVED			LUSER74	0000011537	0000011535			,,
ITEM	0050569A00831ED395D1045E0071834A	0050569A00831ED395D0E4B5CE3BC34A	0000000002		0000000000	Small Department Copier - AR-M207 - 20pp	1710	1710_PG_02	IT	DEMO4		43212105				01	IKEA_LOCAL_TESTVIEW	43212105		10.12.2013	1,000	1.066,00	1	EA	1.066,00	0,00	0,00				PP1122			APPROVED			LUSER74	0000011537	0000011535			,,
ITEM	0050569A00831ED395D1045E006EA34A	0050569A00831ED395D0E4B5CE3BC34A	0000000001		0000000000	Safety shoe - Stalex 888 - sizes 35-45	1710	1710_PG_01	IT	DEMO2		46181605				01	IKEA_LOCAL_TESTVIEW	46181605		03.12.2013	4,000	64,00	1	PAA	64,00	0,00	0,00				CC2222			INQUIRED			LUSER74	0000011537	0000011535			,,
ACC	0050569A00831ED395D1045E007A434A	0050569A00831ED395D1045E0078A34A	0001	EL8	100.00	0000006111	CC0002		RET16STO020				,,,,,,,
ACC	0050569A00831ED395D1045E0077E34A	0050569A00831ED395D1045E0076434A	0001	EL8	100.00	0000001623	CC0002		RET16STO020				,,,,,,,
ACC	0050569A00831ED395D1045E0075834A	0050569A00831ED395D1045E0073E34A	0001	EL8	100.00	0000006111	CC0002		RET16STO020				,,,,,,,
ACC	0050569A00831ED395D1045E0073234A	0050569A00831ED395D1045E0071834A	0001	EL8	100.00	0000001623	CC0002		RET16STO020				,,,,,,,
ACC	0050569A00831ED395D1045E0070C34A	0050569A00831ED395D1045E006EA34A	0001	EL8	100.00	0000007384	CC0002		RET16STO020				,,,,,,,
APP	0050569A00831ED395D0E4B5CE3BC34A	999	Requestor Approval	ACTIVE	ACCEPT CHANGES	LUSER74	26.11.2013 12:29:22		CET,,,,,,,
APP	0050569A00831ED395D0E4B5CE3BC34A	001	Financial Approval	ACTIVE	INQUIRED/APPROVED/AP	OMGR12	26.11.2013 11:49:59	26.11.2013 12:29:21	CET,,,,,,,
HEAD	0050569A00831ED395D0ED19DA6FA34A	0100004688	LUSER70 26.11.2013 11:42	28.847,28	KRW	LUSER70	AWAITING APPROVAL	26.11.2013 11:42:17	LUSER70	26.11.2013 11:42:17	LUSER70		GMT,,,,,,
ITEM	0050569A00831ED395D0F9CEF529234A	0050569A00831ED395D0ED19DA6FA34A	0000000003		0000000000	Toner - For Small Department Copier AR-M	1710	1710_PG_01	IT	DEMO4		44103103				01	IKEA_LOCAL_TESTVIEW	44103103		10.12.2013	2,000	0,01	1	EA	0,01	0,00	0,00				PP1144-M			AWAITING APPROVAL			LUSER70	0000011546	0000011543			,,
ITEM	0050569A00831ED395D0F9CEF526C34A	0050569A00831ED395D0ED19DA6FA34A	0000000002		0000000000	Small Department Copier - AR-M207 - 20pp	1710	1710_PG_02	IT	DEMO4		43212105				01	IKEA_LOCAL_TESTVIEW	43212105		10.12.2013	2,000	1.066,00	1	EA	1.066,00	0,00	0,00				PP1122			AWAITING APPROVAL			LUSER70	0000011546	0000011543			,,
ITEM	0050569A00831ED395D0F9CEF523E34A	0050569A00831ED395D0ED19DA6FA34A	0000000001		0000000000	Safety shoe - Stalex 888 - sizes 35-45	1710	1710_PG_01	IT	DEMO2		46181605				01	IKEA_LOCAL_TESTVIEW	46181605		03.12.2013	4,000	64,00	1	PAA	64,00	0,00	0,00				CC2222			AWAITING APPROVAL			LUSER70	0000011546	0000011543			,,
ACC	0050569A00831ED395D0F9CEF52AC34A	0050569A00831ED395D0F9CEF529234A	0001	EL8	100.00	0000006111	CC0016		RET16STO020				,,,,,,,
ACC	0050569A00831ED395D0F9CEF528634A	0050569A00831ED395D0F9CEF526C34A	0001	EL8	100.00	0000001623	CC0016		RET16STO020				,,,,,,,
ACC	0050569A00831ED395D0F9CEF526034A	0050569A00831ED395D0F9CEF523E34A	0001	EL8	100.00	0000007384	CC0016		RET16STO020				,,,,,,,
APP	0050569A00831ED395D0ED19DA6FA34A	001	Financial Approval	ACTIVE	OPEN	OMGR26	26.11.2013 11:48:56		CET,,,,,,,
HEAD	0050569A00831ED395D10C6B18FDA34A	0100004689	LUSER70 26.11.2013 11:49	9.713,53	KRW	LUSER70	AWAITING APPROVAL	26.11.2013 11:49:20	LUSER70	26.11.2013 11:49:20	LUSER70		GMT,,,,,,
ITEM	0050569A00831ED395D120314106034A	0050569A00831ED395D10C6B18FDA34A	0000000006		0000000000	Princess cake - 10, 15 or 20 servings	1710	1710_PG_01	IT	DEMO12		50182001				01	IKEA_LOCAL_TESTVIEW	50182001		27.11.2013	10,000	30,00	1	EA	30,00	0,00	0,00				CAKE1			AWAITING APPROVAL			LUSER70	0000011546	0000011543			,
ITEM	0050569A00831ED395D120314103A34A	0050569A00831ED395D10C6B18FDA34A	0000000005		0000000000	Staples for Desktop/Handheld Staplers 50	1710	1710_PG_01	IT	DEMO1		44122107				01	IKEA_LOCAL_TESTVIEW	44122107		28.11.2013	10,000	2,00	1	PAK	2,00	0,00	0,00				AA2244-O			AWAITING APPROVAL			LUSER70	0000011546	0000011543			,,
ITEM	0050569A00831ED395D120314101434A	0050569A00831ED395D10C6B18FDA34A	0000000004		0000000000	Staples for Desktop/Handheld Staplers 50	1710	1710_PG_01	IT	DEMO1		44122107				01	IKEA_LOCAL_TESTVIEW	44122107		28.11.2013	10,000	0,01	1	PAK	0,01	0,00	0,00				AA2244-M			AWAITING APPROVAL			LUSER70	0000011546	0000011543			,,
ITEM	0050569A00831ED395D1203140FEE34A	0050569A00831ED395D10C6B18FDA34A	0000000003		0000000000	Stapler - Plastic - Accommodates Full St	1710	1710_PG_01	IT	DEMO1		44121615				01	IKEA_LOCAL_TESTVIEW	44121615		28.11.2013	10,000	5,00	1	EA	5,00	0,00	0,00				AA2233			AWAITING APPROVAL			LUSER70	0000011546	0000011543			,,
ITEM	0050569A00831ED395D1203140FC834A	0050569A00831ED395D10C6B18FDA34A	0000000002		0000000000	Ballpoint Pen - Medium Point - 1.0mm - B	1710	1710_PG_01	IT	DEMO1		44121704				01	IKEA_LOCAL_TESTVIEW	44121704		28.11.2013	96,000	4,50	1	PAK	4,50	0,00	0,00				AA1188			AWAITING APPROVAL			LUSER70	0000011546	0000011543			,,
